Reaction,WT_Mean,WT_SEM,WT_Norm_CI_Low,WT_Norm_CI_High,WT_Perc_CI_Low,WT_Perc_CI_High,KO_Mean,KO_SEM,KO_Norm_CI_Low,KO_Norm_CI_High,KO_Perc_CI_Low,KO_Perc_CI_High
DNDPt43m,8.37764896576131e-30,1.15271315626965e-45,8.37764896576131e-30,8.37764896576132e-30,8.37764896576135e-30,8.37764896576135e-30,-1.0773473809129e-14,8.98504362872493e-31,-1.0773473809129e-14,-1.0773473809129e-14,-1.0773473809129e-14,-1.0773473809129e-14
DNDPt45m,-8.66968466805409e-29,5.32021456739839e-45,-8.66968466805409e-29,-8.66968466805408e-29,-8.6696846680541e-29,-8.6696846680541e-29,-9.82058132402919e-15,1.39767345335721e-30,-9.82058132402919e-15,-9.82058132402918e-15,-9.82058132402914e-15,-9.82058132402914e-15
DNDPt49m,6.59195391533978e-29,8.15766233667754e-45,6.59195391533978e-29,6.59195391533978e-29,6.59195391533975e-29,6.59195391533975e-29,-3.69207709249665e-16,6.7075846533884e-32,-3.69207709249665e-16,-3.69207709249665e-16,-3.69207709249663e-16,-3.69207709249663e-16
DNDPt50m,1.68085096197566e-29,1.3300536418496e-45,1.68085096197566e-29,1.68085096197566e-29,1.68085096197566e-29,1.68085096197566e-29,-4.70829262935124e-16,8.73545908348257e-32,-4.70829262935124e-16,-4.70829262935123e-16,-4.70829262935126e-16,-4.70829262935126e-16
DNDPt57m,3.13588637082753e-29,2.3054263125393e-45,3.13588637082753e-29,3.13588637082753e-29,3.13588637082754e-29,3.13588637082754e-29,-9.96180071796362e-15,1.2479227262118e-30,-9.96180071796362e-15,-9.96180071796362e-15,-9.96180071796366e-15,-9.96180071796366e-15
DNDPt59m,-2.01260960221698e-29,2.83744776927914e-45,-2.01260960221698e-29,-2.01260960221698e-29,-2.01260960221699e-29,-2.01260960221699e-29,-5.10427103184376e-16,2.49584545242359e-32,-5.10427103184376e-16,-5.10427103184376e-16,-5.10427103184376e-16,-5.10427103184376e-16
DNDPt5m,3.93082968370551e-31,6.37317370052932e-47,3.93082968370551e-31,3.93082968370551e-31,3.93082968370549e-31,3.93082968370549e-31,-1.00043414393021e-15,8.11149772037667e-32,-1.00043414393021e-15,-1.00043414393021e-15,-1.0004341439302e-15,-1.0004341439302e-15
DNDPt60m,-1.4548520380556e-30,7.20445722668532e-47,-1.4548520380556e-30,-1.4548520380556e-30,-1.4548520380556e-30,-1.4548520380556e-30,8.11673091165356e-16,1.09193238543532e-31,8.11673091165356e-16,8.11673091165356e-16,8.1167309116536e-16,8.1167309116536e-16
DNDPt61m,-1.6745219229056e-29,1.68473461300949e-45,-1.6745219229056e-29,-1.6745219229056e-29,-1.6745219229056e-29,-1.6745219229056e-29,-6.4782774797963e-16,3.43178749708244e-32,-6.4782774797963e-16,-6.4782774797963e-16,-6.47827747979631e-16,-6.47827747979631e-16
DNDPt62m,-2.07252030380567e-29,3.19212874043904e-45,-2.07252030380567e-29,-2.07252030380567e-29,-2.07252030380566e-29,-2.07252030380566e-29,-2.4597230622144e-16,6.23961363105898e-33,-2.4597230622144e-16,-2.4597230622144e-16,-2.4597230622144e-16,-2.4597230622144e-16
DNDPt63m,-1.89477936629819e-29,1.95074534137941e-45,-1.89477936629819e-29,-1.89477936629819e-29,-1.89477936629818e-29,-1.89477936629818e-29,-6.12048656869778e-16,1.55990340776475e-32,-6.12048656869778e-16,-6.12048656869778e-16,-6.12048656869779e-16,-6.12048656869779e-16
DNDPt6m,-3.57986609039306e-30,5.32021456739839e-46,-3.57986609039306e-30,-3.57986609039306e-30,-3.57986609039304e-30,-3.57986609039304e-30,-5.98578702172015e-16,7.79951703882373e-32,-5.98578702172015e-16,-5.98578702172015e-16,-5.98578702172012e-16,-5.98578702172012e-16
DOPAtu,579.64510105429,2.46346694585461,574.816705840415,584.473496268165,398.498728434942,755.762642661923,259.017895779154,5.27254250273669,248.68371247379,269.352079084517,67.0648860099268,702.680194366186
DPCOAtl,0,0,0,0,0,0,0,0,0,0,0,0
DPGase,4.87206058492897,0.119825611405624,4.63720238657395,5.106918783284,0.332198576654825,15.1876406320199,4.32478401049285,0.119213260622291,4.09112601967316,4.55844200131254,0.103334124164606,12.9033644513577
DTDPtn,1.6509964607197e-31,1.59329342513233e-47,1.6509964607197e-31,1.6509964607197e-31,1.6509964607197e-31,1.6509964607197e-31,3.67580502949119e-15,4.74210635960483e-31,3.67580502949119e-15,3.67580502949119e-15,3.67580502949118e-15,3.67580502949118e-15
DUDPtn,3.19023763851187,0.0899807200607121,3.01387542719288,3.36659984983087,0.117818138323348,8.04702406919563,2.72977767756473,0.096808590332027,2.54003284051396,2.9195225146155,0.10351996013231,9.12182286322155
DURIK1,4.68405821861893,0.0895368140957231,4.50856606299131,4.85955037424655,0.264386031301509,9.62072094389829,249.464657623311,6.45000663328799,236.822644622067,262.106670624556,3.08006904033607,567.294144554757
DURIt,-665.794046985452,7.39606020539239,-680.290324988021,-651.297768982883,-989.343060910024,-169.598580388548,-901.096227941568,2.35993599567732,-905.721702493095,-896.47075339004,-995.272472268139,-683.361543709644
DUTPDPm,6.41669763174177,0.184786120601865,6.05451683536211,6.77887842812142,0.431989344772417,18.8805792916035,8.21053699591888,0.256206783292758,7.70837170066507,8.71270229117268,0.118219163209202,28.9095235729456
EBASTINEte,0,0,0,0,0,0,0,0,0,0,0,0
ECOAH9m,13.0765330786979,0.205292215206221,12.6741603368937,13.4789058205021,1.59218758878349,22.4741573306355,36.0900111831171,0.737437136889027,34.6446343948146,37.5353879714196,0.0756014201314574,82.0537087607961
EICOSTETCPT1,5.34095723125898,0.104973888291555,5.13520841020754,5.54670605231043,0.627671648651604,11.101128606717,6.39006709903895,0.128672025779885,6.13786992851037,6.64226426956752,0.400195160117468,15.4068563880871
ESTRADIOLt,-857.173322895525,1.9013235198018,-860.899916994337,-853.446728796713,-960.814033307101,-763.896044832288,-314.646943095841,5.61527861746203,-325.652889186067,-303.640997005615,-758.941860501782,-54.0526887802422
ESTRIOLGLCte,0,0,0,0,0,0,0,0,0,0,0,0
ESTRONEGLCt,0,0,0,0,0,0,0,0,0,0,0,0
ESTRONESt,864.865143238825,1.92480130018744,861.092532690458,868.637753787193,768.915378728338,966.71180420857,329.469988020076,5.88514630435015,317.93510126355,341.004874776602,59.0227385498467,798.185115563081
ESTRONESt2,0.424107993578783,0.00785618583812932,0.40870986933605,0.439506117821517,0.0337948479258515,0.918211576326052,0.544952966326863,0.00899306522684317,0.527326558482251,0.562579374171476,0.0344974683470793,0.989602553058226
ESTRONEtr,-583.161979014944,7.61460099344822,-598.086596962102,-568.237361067785,-899.841700802112,-126.351860402317,-636.940051406462,6.76419899754828,-650.197881441657,-623.682221371268,-970.028327763068,-227.168714050011
ETF,776.624521976751,9.66931076934715,757.672672868831,795.576371084672,136.479391563487,1224.28029816612,1071.49057275364,13.8486266676198,1044.34726448511,1098.63388102218,161.182551485162,1622.39471054769
ETFQO,776.624521976751,9.66931076934715,757.672672868831,795.576371084672,136.479391563487,1224.28029816612,1071.49057275364,13.8486266676198,1044.34726448511,1098.63388102218,161.182551485162,1622.39471054769
ETHAK,6.18508150043482,0.134843990326594,5.9207872793947,6.44937572147494,0.161189362952106,16.1314838491371,9.8604036604057,0.293120969712726,9.28588655976876,10.4349207610426,0.390140486019266,32.7048063328294
EX_10fthf5glu_e,157.090191199309,4.83901461920236,147.605722545672,166.574659852945,-73.7375862186401,499.266831460848,142.63096504046,6.6299731418787,129.636217682378,155.625712398542,-43.7844806272634,704.837282389186
EX_10fthf6glu_e,-3.49243097450526,8.15701583704831,-19.48018201512,12.4953200661094,-461.330423774294,527.15825499738,8.97405875659673,8.10814814202918,-6.91791160178046,24.8660291149739,-546.021318157315,547.530160027721
EX_10fthf7glu_e,-180.765734777115,5.15851048307681,-190.876415323946,-170.655054230285,-537.664497412352,-9.32203981526283,-170.738784024044,5.09081039896615,-180.716772406018,-160.760795642071,-582.623199877074,-6.7762429960984
EX_24nph_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_25hvitd3_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_2hb_e,825.134594857641,2.84948336150697,819.549607469087,830.719582246194,648.680580367248,991.127840340567,396.180617352864,13.7307838179016,369.268281069776,423.092953635951,-328.724762121318,979.324976466102
EX_2mcit_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_34dhphe_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_35cgmp_e,2.25284928479091,0.0522519798712556,2.15043540424324,2.35526316533857,0.0330446821471795,5.4617378211131,2.75953037367175,0.0402173499792816,2.68070436771236,2.83835637963114,0.122481539264695,4.83616395400768
EX_4hphac_e,0.441829538033558,0.00785018216759021,0.426443180985081,0.457215895082034,0.0188438409906988,0.787451033739541,0.330403671897067,0.00775649119388732,0.315200949157047,0.345606394637086,0.0053678503126976,0.863613465829735
EX_4mptnl_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_7dhf_e,-178.706039384331,4.06547516261851,-186.674370703063,-170.737708065599,-490.562692483884,-10.0062595479667,-143.043767920304,3.00529296469153,-148.9341421311,-137.153393709509,-328.791737867077,-2.32221004596485
EX_7thf_e,-176.319307690636,5.40484657194104,-186.912806971641,-165.725808409632,-557.72548955678,-2.92514526453635,-132.513690190423,4.34863477313026,-141.037014345759,-123.990366035088,-545.287693126583,-7.497494034505
EX_acetone_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_acnacngal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_adp_e,42.8783324598997,0.991628586876859,40.934740429621,44.8219244901783,-7.9016914742256,104.961277917551,291.719840612055,5.74028328547793,280.468885372519,302.970795851592,-43.8285088101432,715.344007922099
EX_ahandrostanglc_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_ala_B_e,89.6942783235034,1.98675669260615,85.8002352059953,93.5883214410115,1.53346280769089,278.394272444636,771.49348957858,1.84370781637739,767.879822258481,775.10715689868,673.910528683055,873.459117509774
EX_ala__D_e,875.754415142854,2.55193445971126,870.752623601819,880.756206683888,692.235140288518,989.117507794262,816.980469835425,4.01593621969877,809.109234844816,824.851704826035,535.31327444448,986.545786220526
EX_aldstrn_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_andrstrn_e,-894.936148582689,1.11313438057713,-897.11789196862,-892.754405196758,-982.216451498219,-832.133814387027,-399.686860388674,12.1154898784678,-423.43322055047,-375.940500226877,-944.062397130371,324.400750633739
EX_andrstrnglc_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_antipyrene_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_appnn_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_arach_e,-6.25206207228121,0.168961964218105,-6.5832275221487,-5.92089662241373,-18.353739713914,-0.385992516715533,-4.47423688449884,0.0961182860382628,-4.66262872513383,-4.28584504386384,-12.4207159675973,-0.293261880398563
EX_avite1_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_avite2_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_bhb_e,981.146506712361,0.143795452035476,980.864667626371,981.428345798351,972.410137976351,989.458950746185,990.441263528343,0.263490326022937,989.924822489338,990.957704567348,967.841262097864,999.153203578813
EX_bildglcur_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_biocyt_e,-66.863171159939,1.95040333208336,-70.6859616908224,-63.0403806290556,-268.866340597791,-1.02548395083672,-251.649920361744,7.80107789040087,-266.94003302693,-236.359807696559,-948.644287401435,-24.253956873836
EX_bvite_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_caro_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_carveol_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_chol_e,-827.819440113709,1.71907951251494,-831.188835958238,-824.45004426918,-921.319519963827,-691.725212552416,-332.155745224596,2.38173374361306,-336.823943362077,-327.487547087114,-437.273615159555,-208.400638382394
EX_cholate_e,0.676287591772289,0.00323476160878189,0.669947459019077,0.682627724525502,0.50019030915119,0.835683828226938,0.726129851426233,0.00433773365159005,0.717627893469116,0.734631809383349,0.435527763025173,0.915983172072832
EX_chtn_e,-159.160774518265,2.92728004156541,-164.898243399733,-153.423305636797,-360.240331140555,-20.6327957495279,-348.64428104857,6.29249366466143,-360.977568631306,-336.310993465833,-772.25577073708,-69.450603070987
EX_clpnd_e,-0.854472054551491,0.0623377422207158,-0.976654029304094,-0.732290079798887,-4.29879502829043,2.54963276735217,-0.263868830815537,0.0445933495381574,-0.351271795910326,-0.176465865720749,-3.03467440005132,2.17658380502767
EX_coumarin_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_creat_e,-757.604739489738,2.64038326291248,-762.779890685047,-752.42958829443,-908.046133965921,-565.795955576786,-71.2697787623002,5.6970695774777,-82.4360351341565,-60.103522390444,-702.058995437786,131.154347385469
EX_crmp_hs_e,-6.09371879172846,0.143106602209849,-6.37420773205976,-5.81322985139715,-15.3740572686897,-0.260550272363386,-84.2060614838299,2.48599631510968,-89.0786142614449,-79.3335087062149,-260.545514210644,-1.47463448532187
EX_crn_e,-767.585254649239,3.21861926847453,-773.893748415449,-761.276760883028,-959.874095989105,-580.216938837154,-687.617205428497,3.94892936469076,-695.357106983291,-679.877303873703,-912.961491087479,-412.548351960853
EX_crtstrn_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_crvnc_e,-10.7588961564428,0.817397834192925,-12.3609959114609,-9.15679640142464,-54.3494472182415,36.8695325197471,-1.54467855436504,0.214334211258816,-1.96477360843231,-1.12458350029776,-14.9919893350955,10.6246964735123
EX_cspg_c_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_cspg_e_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_cyan_e,-98.0791988972375,1.83681374541692,-101.679353838255,-94.4790439562204,-198.232691851444,-18.8266069628185,-432.656254650577,5.65782634927383,-443.745594295154,-421.566915006001,-673.70904848334,-111.660499334892
EX_dag_hs_e,849.071362648943,2.52387033028449,844.124576801585,854.0181484963,643.402916588481,991.660101121871,482.250559703239,7.4944132273354,467.561509777661,496.939609628816,150.024637262781,931.920116866132
EX_dcsptn1_e,-14.5755801238677,0.472816684222729,-15.5023008249442,-13.6488594227911,-44.0245112010043,3.33674456602879,-12.4710228183502,0.243046082861765,-12.9473931407593,-11.9946524959412,-22.3621095221825,3.19622118311283
EX_dhdascb_e,-637.103940429489,6.36957177845014,-649.588301115251,-624.619579743727,-898.080878514741,-307.92414113436,-492.161679526915,5.72543449342285,-503.383531134024,-480.939827919807,-764.047335016067,-220.071307908613
EX_dheas_e,-0.496346524506012,0.0135596426763168,-0.522923424151593,-0.469769624860431,-1.5197182358308,-0.0227015647088959,-0.573267102034553,0.0108267954403642,-0.594487621097667,-0.552046582971439,-1.28816348788141,-0.0214042653491477
EX_dhf_e,40.689354247065,1.25833979647171,38.2230082459804,43.1557002481495,0.611143950053346,149.437662408092,46.8567902914277,1.03888464120333,44.8205763946692,48.8930041881863,1.9762934769389,131.797154972688
EX_digalsgalside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_dlnlcg_e,0.829140457814822,0.0324294267089953,0.765578781465191,0.892702134164453,-0.866538971980627,2.89980009323596,1.11054727267764,0.0422021891132977,1.02783098201558,1.19326356333971,-0.707084282777709,4.61376505351103
EX_dmantipyrine_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_dmhptcrn_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_dopa_e,-579.684630472069,2.46678101150394,-584.519521254617,-574.849739689521,-756.393608814634,-398.610458554767,-259.270779792153,5.27087515862294,-269.601695103054,-248.939864481252,-703.20675180538,-67.6624041225262
EX_eaflatoxin_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_ebastine_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_eicostet_e,-14.7656102226302,0.171202491358351,-15.1011671056926,-14.4300533395679,-25.3134794287457,-5.41433652512078,-15.2749324965815,0.233884699603478,-15.7333465078043,-14.8165184853587,-26.9605503001915,-3.96341709038495
EX_estradiolglc_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucacngalacglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucfuc12gal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucfucgalacglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucgal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fucgalgbside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_fuc__L_e,119.099427993723,2.35279628182192,114.487947281352,123.710908706094,21.316925558861,272.840534071819,244.697479068511,4.14692797660108,236.569500234373,252.825457902649,43.7696047169959,475.956299708763
EX_galacglcgalgbside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_galfucgalacglcgal14acglcgalgluside_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_gd1c_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_gdp_e,2.10808556240616,0.298103176123577,1.52380333720395,2.69236778760837,-15.6206248212165,21.1418063550808,47.7201402464965,2.43795991443741,42.9417388141992,52.4985416787939,-50.5241735014375,228.750380595463
EX_gluala_e,-874.69544544001,3.54721594816812,-881.647988698419,-867.7429021816,-993.278721551732,-621.335613963,-284.03214377777,5.7254648892036,-295.254054960609,-272.810232594931,-600.7579127872,-31.4754438626754
EX_gp1calpha_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_gq1balpha_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_gsn_e,277.526488616146,18.9615735969709,240.361804366084,314.691172866209,-836.336384465508,985.530719739766,-467.61080631277,6.79352882081098,-480.92612280156,-454.295489823981,-818.17798464082,-26.0008148173138
EX_gt1a_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_gthox_e,18.9239675484852,0.345887956778192,18.2460271531999,19.6019079437704,1.05517751873236,39.9342342168311,11.9754946031335,0.240791516956578,11.5035432298986,12.4474459763684,1.08832189902249,29.0543359957861
EX_ha_e,86.3362936373154,1.69021041972391,83.0234812146566,89.6491060599743,-36.4731721041139,160.426406271017,419.291711398828,6.30126485521829,406.9412322826,431.642190515056,79.5553146345967,820.052848759741
EX_ha_pre1_e,1.22265850438909,3.41746413802398,-5.47557120613791,7.9208882149161,-157.10662283439,268.69406563141,41.9581540279146,12.4853609349284,17.4868465954549,66.4294614603742,-769.937749532797,737.447755500349
EX_hcoumarin_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_hdcea_e,22.7673738201783,0.903684151686078,20.9961528828736,24.538594757483,-11.5773078277417,76.330548684734,45.3753307473277,1.48272174143094,42.469196134123,48.2814653605323,-43.2825036995312,126.810812232257
EX_hexc_e,-4.67907433407671,0.0803450510182845,-4.83655063407255,-4.52159803408087,-9.24874690246231,-0.522218532725812,-11.1971901565667,0.149390237684584,-11.4899950224285,-10.9043852907049,-22.0584849895573,-3.53122471414439
EX_hom__L_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_hspg_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_htaxol_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_i_e,-7.35523514842239e-66,2.00124229412456e-82,-7.35523514842239e-66,-7.35523514842239e-66,-7.3552351484224e-66,-7.3552351484224e-66,7.35523514842239e-66,2.00124229412456e-82,7.35523514842239e-66,7.35523514842239e-66,7.3552351484224e-66,7.3552351484224e-66
EX_imp_e,-913.288054845085,1.64254714451706,-916.507447248339,-910.068662441832,-987.421386020847,-816.919389370847,-721.719018366132,4.34920697406684,-730.243464035303,-713.194572696961,-921.374718400605,-462.131348764742
EX_ksi_e,-48.3089098020335,1.36983064344772,-50.993777863191,-45.624041740876,-163.980218577689,-1.82625021005349,-111.278400002187,2.40791353530152,-115.997910531378,-106.558889472996,-263.871952513375,-6.79575529161514
EX_ksii_core4_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_lac__D_e,954.32381118757,1.28901091466746,951.797349794822,956.850272580318,854.002078069751,998.718295098261,931.135303878985,1.98780469195408,927.239206682755,935.031401075215,789.365355165517,998.285701940943
EX_cysi__L_e,-485.695584413039,1.596205490029,-488.824147173496,-482.567021652582,-575.312164855239,-361.912573785771,-688.392688437919,2.16093163310128,-692.628114438797,-684.15726243704,-788.94767158985,-555.768651996768
EX_leuktrB4_e,0.578031904389812,0.00758827053958996,0.563158894132216,0.592904914647408,0.0512169598020262,0.940749824555889,0.574354854229814,0.00916958164740501,0.5563824742009,0.592327234258728,0.0349726794296931,0.993064939980797
EX_leuktrC4_e,-917.301324576537,2.43180620546245,-922.067664739244,-912.534984413831,-999.609482483263,-775.483808664905,-418.187054079255,9.90739167960982,-437.60554177129,-398.768566387219,-998.04576617435,-10.4776947575965
EX_leuktrD4_e,917.301324576537,2.43180620546245,912.534984413831,922.067664739244,775.483808664905,999.609482483263,418.187054079255,9.90739167960982,398.768566387219,437.60554177129,10.4776947575965,998.04576617435
EX_leuktrE4_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_limnen_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_lipoate_e,-7.11509804381184e-63,9.90481519438716e-79,-7.11509804381184e-63,-7.11509804381184e-63,-7.11509804381187e-63,-7.11509804381187e-63,1.06726064334002e-62,7.51399773367301e-79,1.06726064334002e-62,1.06726064334002e-62,1.06726064334002e-62,1.06726064334002e-62
EX_lnlc_e,1.18168883881113,0.109777285934907,0.966525358378712,1.39685231924355,-5.84379699105056,9.58147767884416,4.28474018677135,0.123700632156088,4.04228694774542,4.52719342579728,-1.35961213082266,11.5531092795701
EX_lnlnca_e,3.83816178636911,0.0608756173007254,3.71884557645968,3.95747799627853,-0.436711622037988,6.41550999176862,3.54664594468883,0.113465112591501,3.32425432400949,3.76903756536818,-0.439421323697073,10.6146419997962
EX_lpchol_hs_e,-143.853930324584,4.63026839981075,-152.929256388213,-134.778604260955,-574.496373858562,8.55128456140432,-157.367294637707,4.48433682624783,-166.156594817153,-148.577994458262,-485.821999945467,6.60300625567169
EX_mercplaccys_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_mthgxl_e,-4.37633447670601e-32,4.50278576667833e-48,-4.37633447670601e-32,-4.37633447670601e-32,-4.376334476706e-32,-4.376334476706e-32,4.40466619312334e-31,9.42121329643465e-47,4.40466619312334e-31,4.40466619312335e-31,4.40466619312337e-31,4.40466619312337e-31
EX_nifedipine_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_npthl_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_oagd3_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_oagt3_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_ocdca_e,-2.28651265218763,0.0629919067699201,-2.40997678945667,-2.16304851491859,-8.14765750151879,-0.0840872784932329,-1.62732853822326,0.0437143271739485,-1.7130086194842,-1.54164845696232,-5.71739084219576,-0.0638343462563418
EX_ocdcea_e,17.7602370783584,0.595248024699327,16.5935509499477,18.9269232067691,-17.7499815667549,49.6765247558974,-10.544678517559,0.265272051605086,-11.064611738705,-10.024745296413,-26.6878863579269,1.15456539036905
EX_octa_e,-6.78346624941593,0.173039763801639,-7.12262418646714,-6.44430831236471,-19.350292678179,-0.0917393121741101,-2.07438442593561,0.0580871136122368,-2.1882351686156,-1.96053368325563,-6.41894590058512,-0.0598982629574363
EX_onpthl_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_oxa_e,-2.02250636122736e-45,3.93774980578124e-62,-2.02250636122736e-45,-2.02250636122736e-45,-2.02250636122736e-45,-2.02250636122736e-45,3.10830338855704e-30,4.65518774647359e-46,3.10830338855704e-30,3.10830338855704e-30,3.10830338855703e-30,3.10830338855703e-30
EX_paf_hs_e,-30.2190262830124,0.678743072002594,-31.5493627041375,-28.8886898618873,-80.9739063103689,-3.65379089484158,-126.254437157417,2.55809698474141,-131.26830724751,-121.240567067324,-326.543316960343,-29.2714344802257
EX_pchol_hs_e,-152.210043739303,3.11876682542931,-158.322826717144,-146.097260761461,-387.667604596374,0.309052889276984,-341.146575396324,7.37520484154548,-355.601976885753,-326.691173906895,-796.291583034907,-25.6803653480885
EX_perillyl_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_pheacgln_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_phllqne_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_phyt_e,7.93199160405152e-32,8.31283526155999e-48,7.93199160405152e-32,7.93199160405152e-32,7.93199160405149e-32,7.93199160405149e-32,1.57502258225761e-31,1.31619891641366e-47,1.57502258225761e-31,1.57502258225761e-31,1.5750225822576e-31,1.5750225822576e-31
EX_prostgd2_e,0.0751285135692573,0.028338095517954,0.0195858463540674,0.130671180784447,-1.83595010818127,1.37331047133194,-0.172297987045715,0.0253656307843456,-0.222014623383033,-0.122581350708398,-1.24983303903911,1.48027825259458
EX_prostge2_e,-528.59567123273,11.1633414938762,-550.475820560728,-506.715521904733,-936.68420445953,366.059857558703,-42.6442892373005,11.9504425674829,-66.067156669567,-19.2214218050341,-675.674618292022,784.13356770773
EX_ps_hs_e,-973.003485579923,0.843812628381664,-974.657358331551,-971.349612828295,-997.672335371114,-919.949830354965,-989.510008661544,0.29396598701138,-990.086181996086,-988.933835327002,-998.200737781419,-963.078574473528
EX_retinol_e,-124.062705746051,2.36313201196109,-128.694444489495,-119.430967002607,-361.878938058287,-8.37989068084077,-421.924195373603,8.8037651255648,-439.17957501971,-404.668815727496,-956.032806832375,-13.4147510744455
EX_Rtotal2_e,281.948535485611,2.02299806436607,277.983459279453,285.913611691768,169.527918650231,406.610909983481,867.124497437712,0.808676386862418,865.539491719461,868.709503155962,830.100303621446,906.992887123386
EX_s2l2n2m2masn_e,70.7905181916879,1.74731791482602,67.3657750786289,74.2152613047469,2.8280789574988,198.409329986416,133.419079066325,2.74152077768532,128.045698342061,138.792459790588,5.34264002052137,316.017324889655
EX_sarcs_e,-6.00946802904549,0.0925123770688452,-6.19079228810043,-5.82814376999055,-11.0497046788009,-0.7819377707146,-9.69561183221357,0.220057490573006,-10.1269245137367,-9.26429915069047,-24.0900729234683,-0.760418104235085
EX_spc_hs_e,-4.83443877886435,0.129406502367749,-5.08807552350513,-4.58080203422356,-14.4880598865995,-0.319519550312203,-7.12747390319289,0.189260038769224,-7.49842357918056,-6.75652422720521,-23.7776987383519,-0.662284232053998
EX_sph1p_e,-7.41979874918617,0.154424822957092,-7.72247140218207,-7.11712609619027,-17.1493305113116,-1.64034642720823,-4.6169165100456,0.349039538158479,-5.30103400483622,-3.93279901525498,-21.6933119706503,17.6779280506701
EX_strdnc_e,-49.1950813746879,0.598961540970973,-50.369045994991,-48.0211167543848,-80.4480380190196,-20.9423848598379,-6.97905791657645,0.269096286510035,-7.50648663813612,-6.45162919501678,-20.9686285409158,12.6365797861142
EX_tag_hs_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_taxol_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_tchola_e,0,0,0,0,0,0,0,0,0,0,0,0
EX_tcynt_e,98.0791988972375,1.83681374541692,94.4790439562204,101.679353838255,18.8266069628185,198.232691851444,432.656254650577,5.65782634927383,421.566915006001,443.745594295154,111.660499334892,673.70904848334
EX_tdchola_e,0,0,0,0,0,0,0,0,0,0,0,0
